"docid","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21"
"109th-congress_house-bill_4411",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"109th-congress_house-bill_4437",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"109th-congress_house-bill_4440",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"109th-congress_house-bill_4659",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"109th-congress_house-bill_4681",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"109th-congress_house-bill_4709",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"109th-congress_house-bill_4745",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"109th-congress_house-bill_4761",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"109th-congress_house-bill_4772",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"109th-congress_house-bill_4804",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"109th-congress_house-bill_4830",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"109th-congress_house-bill_4843",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"109th-congress_house-bill_4844",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"109th-congress_house-bill_4882",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"109th-congress_house-bill_4890",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"109th-congress_house-bill_4893",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"109th-congress_house-bill_4894",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"109th-congress_house-bill_4939",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"109th-congress_house-bill_4944",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"109th-congress_house-bill_4954",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"109th-congress_house-bill_4973",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"109th-congress_house-bill_4975",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"109th-congress_house-bill_5013",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"109th-congress_house-bill_5020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"109th-congress_house-bill_5037",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"109th-congress_house-bill_5059",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"109th-congress_house-bill_5061",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"109th-congress_house-bill_5062",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"109th-congress_house-bill_5092",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"109th-congress_house-bill_5121",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"109th-congress_house-bill_5122",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"109th-congress_house-bill_5143",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"109th-congress_house-bill_5228",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"109th-congress_house-bill_5252",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"109th-congress_house-bill_5253",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"109th-congress_house-bill_5254",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"109th-congress_house-bill_5319",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"109th-congress_house-bill_5337",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"109th-congress_house-bill_5384",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"109th-congress_house-bill_5385",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"109th-congress_house-bill_5386",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"109th-congress_house-bill_5427",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"109th-congress_house-bill_5428",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"109th-congress_house-bill_5429",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"109th-congress_house-bill_5441",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"109th-congress_house-bill_5449",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"109th-congress_house-bill_5504",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"109th-congress_house-bill_5521",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"109th-congress_house-bill_5522",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"109th-congress_house-bill_5534",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"109th-congress_house-bill_5540",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"109th-congress_house-bill_5573",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"109th-congress_house-bill_5574",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"109th-congress_house-bill_5576",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"109th-congress_house-bill_5585",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"109th-congress_house-bill_5602",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"109th-congress_house-bill_5631",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"109th-congress_house-bill_5637",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"109th-congress_house-bill_5638",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"109th-congress_house-bill_5646",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"109th-congress_house-bill_5672",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"109th-congress_house-bill_5682",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"109th-congress_house-bill_5683",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"109th-congress_house-bill_5684",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"109th-congress_house-bill_5825",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"109th-congress_house-bill_5852",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"109th-congress_house-bill_5948",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"109th-congress_house-bill_5970",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"109th-congress_house-bill_6033",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"109th-congress_house-bill_6061",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"109th-congress_house-bill_6094",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"109th-congress_house-bill_6095",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"109th-congress_house-bill_6099",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"109th-congress_house-bill_6102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"109th-congress_house-bill_6111",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"109th-congress_house-bill_6115",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"109th-congress_house-bill_6143",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"109th-congress_house-bill_6164",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"109th-congress_house-bill_6166",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"109th-congress_house-bill_6314",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"109th-congress_house-bill_6375",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"109th-congress_house-bill_6406",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"109th-congress_senate-bill_5",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"109th-congress_senate-bill_22",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"109th-congress_senate-bill_23",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"109th-congress_senate-bill_45",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"109th-congress_senate-bill_147",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"109th-congress_senate-bill_193",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"109th-congress_senate-bill_203",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"109th-congress_senate-bill_250",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"109th-congress_senate-bill_256",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"109th-congress_senate-bill_276",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"109th-congress_senate-bill_306",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"109th-congress_senate-bill_384",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"109th-congress_senate-bill_397",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"109th-congress_senate-bill_403",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"109th-congress_senate-bill_418",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"109th-congress_senate-bill_467",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"109th-congress_senate-bill_544",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"109th-congress_senate-bill_600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"109th-congress_senate-bill_643",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"109th-congress_senate-bill_686",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"109th-congress_senate-bill_728",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"109th-congress_senate-bill_819",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"109th-congress_senate-bill_852",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"109th-congress_senate-bill_1042",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"109th-congress_senate-bill_1047",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"109th-congress_senate-bill_1235",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"109th-congress_senate-bill_1307",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"109th-congress_senate-bill_1496",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"109th-congress_senate-bill_1783",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"109th-congress_senate-bill_1786",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"109th-congress_senate-bill_1894",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"109th-congress_senate-bill_1932",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"109th-congress_senate-bill_1955",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"109th-congress_senate-bill_1989",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"109th-congress_senate-bill_2020",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"109th-congress_senate-bill_2120",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"109th-congress_senate-bill_2271",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"109th-congress_senate-bill_2320",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"109th-congress_senate-bill_2349",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"109th-congress_senate-bill_2454",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"109th-congress_senate-bill_2611",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"109th-congress_senate-bill_2766",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"109th-congress_senate-bill_2803",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"109th-congress_senate-bill_2832",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"109th-congress_senate-bill_2856",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"109th-congress_senate-bill_3504",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"109th-congress_senate-bill_3546",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"109th-congress_senate-bill_3569",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"109th-congress_senate-bill_3661",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"109th-congress_senate-bill_3709",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"109th-congress_senate-bill_3711",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"109th-congress_senate-bill_3718",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"109th-congress_senate-bill_3930",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"110th-congress_house-bill_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"110th-congress_house-bill_2",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110th-congress_house-bill_3",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110th-congress_house-bill_4",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110th-congress_house-bill_5",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110th-congress_house-bill_6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"110th-congress_house-bill_20",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110th-congress_house-bill_49",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"110th-congress_house-bill_65",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"110th-congress_house-bill_67",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"110th-congress_house-bill_85",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"110th-congress_house-bill_137",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"110th-congress_house-bill_161",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"110th-congress_house-bill_176",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"110th-congress_house-bill_180",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"110th-congress_house-bill_189",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"110th-congress_house-bill_236",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"110th-congress_house-bill_249",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"110th-congress_house-bill_327",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"110th-congress_house-bill_362",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110th-congress_house-bill_363",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"110th-congress_house-bill_365",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"110th-congress_house-bill_386",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"110th-congress_house-bill_390",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"110th-congress_house-bill_400",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"110th-congress_house-bill_404",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"110th-congress_house-bill_406",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"110th-congress_house-bill_407",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"110th-congress_house-bill_415",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"110th-congress_house-bill_434",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"110th-congress_house-bill_437",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"110th-congress_house-bill_475",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"110th-congress_house-bill_476",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"110th-congress_house-bill_482",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"110th-congress_house-bill_493",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110th-congress_house-bill_497",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"110th-congress_house-bill_505",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"110th-congress_house-bill_513",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"110th-congress_house-bill_521",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"110th-congress_house-bill_523",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"110th-congress_house-bill_545",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"110th-congress_house-bill_547",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"110th-congress_house-bill_556",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"110th-congress_house-bill_569",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110th-congress_house-bill_580",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"110th-congress_house-bill_599",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"110th-congress_house-bill_612",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"110th-congress_house-bill_632",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"110th-congress_house-bill_634",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"110th-congress_house-bill_642",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110th-congress_house-bill_658",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"110th-congress_house-bill_692",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"110th-congress_house-bill_694",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"110th-congress_house-bill_698",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"110th-congress_house-bill_700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"110th-congress_house-bill_710",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110th-congress_house-bill_719",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"110th-congress_house-bill_720",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110th-congress_house-bill_740",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"110th-congress_house-bill_755",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"110th-congress_house-bill_758",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110th-congress_house-bill_759",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"110th-congress_house-bill_797",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"110th-congress_house-bill_799",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"110th-congress_house-bill_800",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110th-congress_house-bill_802",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110th-congress_house-bill_816",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"110th-congress_house-bill_831",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"110th-congress_house-bill_835",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"110th-congress_house-bill_839",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"110th-congress_house-bill_884",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"110th-congress_house-bill_890",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110th-congress_house-bill_916",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"110th-congress_house-bill_923",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110th-congress_house-bill_928",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"110th-congress_house-bill_957",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"110th-congress_house-bill_964",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110th-congress_house-bill_976",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110th-congress_house-bill_980",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110th-congress_house-bill_985",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"110th-congress_house-bill_986",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"110th-congress_house-bill_995",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"110th-congress_house-bill_1011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"110th-congress_house-bill_1014",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110th-congress_house-bill_1025",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"110th-congress_house-bill_1100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"110th-congress_house-bill_1108",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110th-congress_house-bill_1124",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"110th-congress_house-bill_1130",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"110th-congress_house-bill_1143",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"110th-congress_house-bill_1195",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"110th-congress_house-bill_1199",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"110th-congress_house-bill_1227",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"110th-congress_house-bill_1252",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"110th-congress_house-bill_1254",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"110th-congress_house-bill_1255",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"110th-congress_house-bill_1257",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"110th-congress_house-bill_1284",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"110th-congress_house-bill_1286",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"110th-congress_house-bill_1309",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110th-congress_house-bill_1311",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"110th-congress_house-bill_1332",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"110th-congress_house-bill_1337",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"110th-congress_house-bill_1338",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110th-congress_house-bill_1343",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110th-congress_house-bill_1361",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"110th-congress_house-bill_1362",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"110th-congress_house-bill_1400",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"110th-congress_house-bill_1401",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"110th-congress_house-bill_1402",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
